face_id,pred_label,pred_name,pred_confidence
156,0,background,
157,0,background,
158,0,background,
159,0,background,
160,0,background,
161,0,background,
162,0,background,
163,0,background,
164,0,background,
165,0,background,
166,0,background,
167,0,background,
168,0,background,
169,0,background,
170,0,background,
171,0,background,
172,0,background,
173,0,background,
174,0,background,
175,0,background,
176,0,background,
177,0,background,
178,0,background,
179,0,background,
180,0,background,
181,0,background,
182,0,background,
183,0,background,
184,0,background,
185,0,background,
186,0,background,
187,0,background,
188,0,background,
189,0,background,
190,0,background,
191,0,background,
192,0,background,
193,0,background,
194,0,background,
195,0,background,
196,0,background,
197,0,background,
198,0,background,
199,0,background,
200,0,background,
201,0,background,
202,0,background,
203,0,background,
204,0,background,
205,0,background,
206,0,background,
207,0,background,
208,0,background,
209,0,background,
210,0,background,
211,0,background,
212,0,background,
213,0,background,
214,0,background,
215,0,background,
216,0,background,
217,0,background,
218,0,background,
219,0,background,
220,0,background,
221,0,background,
222,0,background,
223,0,background,
224,0,background,
225,0,background,
226,0,background,
227,0,background,
228,0,background,
229,0,background,
230,0,background,
231,0,background,
232,0,background,
233,0,background,
234,0,background,
235,0,background,
236,0,background,
237,0,background,
238,0,background,
239,0,background,
240,0,background,
241,0,background,
242,0,background,
243,0,background,
244,0,background,
245,0,background,
246,0,background,
247,0,background,
248,0,background,
249,0,background,
250,0,background,
251,0,background,
252,0,background,
253,0,background,
254,0,background,
255,0,background,
256,0,background,
257,0,background,
258,0,background,
259,0,background,
260,0,background,
261,0,background,
262,0,background,
263,0,background,
264,0,background,
265,0,background,
266,0,background,
267,0,background,
268,0,background,
269,0,background,
270,0,background,
271,0,background,
272,0,background,
273,0,background,
274,0,background,
275,0,background,
276,0,background,
277,0,background,
278,0,background,
279,0,background,
280,0,background,
281,0,background,
282,0,background,
283,0,background,
284,0,background,
285,0,background,
286,0,background,
287,0,background,
288,0,background,
289,0,background,
290,0,background,
291,0,background,
292,0,background,
293,0,background,
294,0,background,
295,0,background,
296,0,background,
297,0,background,
298,0,background,
299,0,background,
300,0,background,
301,0,background,
302,0,background,
303,0,background,
304,0,background,
305,0,background,
306,0,background,
307,0,background,
308,0,background,
309,0,background,
310,0,background,
311,0,background,
312,0,background,
313,0,background,
314,0,background,
315,0,background,
316,0,background,
317,0,background,
318,0,background,
319,0,background,
320,0,background,
321,0,background,
322,0,background,
323,0,background,
324,0,background,
325,0,background,
326,0,background,
327,0,background,
328,0,background,
329,0,background,
330,0,background,
331,0,background,
332,0,background,
333,0,background,
334,0,background,
335,0,background,
336,0,background,
337,0,background,
338,0,background,
339,0,background,
340,0,background,
341,0,background,
342,0,background,
343,0,background,
344,0,background,
345,0,background,
346,0,background,
347,0,background,
348,0,background,
349,0,background,
350,0,background,
351,0,background,
352,0,background,
353,0,background,
354,0,background,
355,0,background,
356,0,background,
357,0,background,
358,0,background,
359,0,background,
360,0,background,
361,0,background,
362,0,background,
363,0,background,
364,0,background,
365,0,background,
366,0,background,
367,0,background,
368,0,background,
369,0,background,
370,0,background,
371,0,background,
372,0,background,
373,0,background,
374,0,background,
375,0,background,
376,0,background,
377,0,background,
378,0,background,
379,0,background,
380,0,background,
381,0,background,
382,0,background,
383,0,background,
384,0,background,
385,0,background,
386,0,background,
387,0,background,
388,0,background,
389,0,background,
390,0,background,
391,0,background,
392,0,background,
393,0,background,
394,0,background,
395,0,background,
396,0,background,
397,0,background,
398,0,background,
399,0,background,
400,0,background,
401,0,background,
402,0,background,
403,0,background,
404,0,background,
405,0,background,
406,0,background,
407,0,background,
408,0,background,
409,0,background,
410,0,background,
411,0,background,
412,0,background,
413,0,background,
414,0,background,
415,0,background,
416,0,background,
417,0,background,
418,0,background,
419,0,background,
420,0,background,
421,0,background,
422,0,background,
423,0,background,
424,0,background,
425,0,background,
426,0,background,
427,0,background,
428,0,background,
429,0,background,
430,0,background,
431,0,background,
432,0,background,
433,2,surface_feature,
434,0,background,
435,0,background,
436,0,background,
437,2,surface_feature,
438,2,surface_feature,
439,0,background,
440,0,background,
441,0,background,
442,0,background,
443,0,background,
444,0,background,
445,0,background,
446,0,background,
447,0,background,
448,0,background,
449,0,background,
450,0,background,
451,0,background,
452,0,background,
453,0,background,
454,0,background,
455,0,background,
456,0,background,
457,0,background,
458,0,background,
459,0,background,
460,0,background,
461,0,background,
462,0,background,
463,0,background,
464,0,background,
465,0,background,
466,0,background,
467,0,background,
468,0,background,
469,0,background,
470,0,background,
471,0,background,
472,0,background,
473,0,background,
474,0,background,
475,0,background,
476,0,background,
477,0,background,
478,0,background,
479,0,background,
480,0,background,
481,0,background,
482,0,background,
483,0,background,
484,0,background,
485,0,background,
486,0,background,
487,0,background,
488,0,background,
489,0,background,
490,0,background,
491,0,background,
492,0,background,
493,0,background,
494,0,background,
495,0,background,
496,0,background,
497,0,background,
498,0,background,
499,0,background,
500,0,background,
501,0,background,
502,0,background,
503,0,background,
504,0,background,
505,0,background,
506,0,background,
507,0,background,
508,0,background,
509,0,background,
510,0,background,
511,0,background,
512,0,background,
513,0,background,
514,0,background,
515,0,background,
516,0,background,
517,0,background,
518,0,background,
519,0,background,
520,0,background,
521,0,background,
522,0,background,
523,0,background,
524,0,background,
525,0,background,
526,0,background,
527,0,background,
528,0,background,
529,0,background,
530,0,background,
531,0,background,
532,0,background,
533,0,background,
534,0,background,
535,0,background,
536,0,background,
537,0,background,
538,0,background,
539,0,background,
540,0,background,
541,0,background,
542,0,background,
543,0,background,
544,0,background,
545,0,background,
546,0,background,
547,0,background,
548,0,background,
549,0,background,
550,0,background,
551,0,background,
552,0,background,
553,0,background,
554,0,background,
555,0,background,
556,0,background,
557,0,background,
558,0,background,
559,0,background,
560,0,background,
561,0,background,
562,0,background,
563,0,background,
564,0,background,
565,0,background,
566,0,background,
567,0,background,
568,0,background,
569,0,background,
570,0,background,
571,0,background,
572,0,background,
573,0,background,
574,0,background,
575,0,background,
576,0,background,
577,0,background,
578,0,background,
579,0,background,
580,0,background,
581,0,background,
582,0,background,
583,0,background,
584,0,background,
585,0,background,
586,0,background,
587,0,background,
588,0,background,
589,0,background,
590,0,background,
591,0,background,
592,0,background,
593,0,background,
594,0,background,
595,0,background,
596,0,background,
597,0,background,
598,0,background,
599,0,background,
600,0,background,
601,0,background,
602,0,background,
603,0,background,
604,0,background,
605,0,background,
606,0,background,
607,0,background,
608,0,background,
609,0,background,
610,0,background,
611,0,background,
612,0,background,
613,0,background,
614,0,background,
615,0,background,
616,0,background,
617,0,background,
618,0,background,
619,0,background,
620,0,background,
621,0,background,
622,0,background,
623,0,background,
624,0,background,
625,0,background,
626,0,background,
627,0,background,
628,0,background,
629,0,background,
630,0,background,
631,0,background,
632,0,background,
633,0,background,
634,0,background,
635,0,background,
636,0,background,
637,0,background,
638,0,background,
639,0,background,
640,0,background,
641,0,background,
642,0,background,
643,0,background,
644,0,background,
645,0,background,
646,0,background,
647,0,background,
648,0,background,
649,0,background,
650,0,background,
651,0,background,
652,0,background,
653,0,background,
654,0,background,
655,0,background,
656,0,background,
657,0,background,
658,0,background,
659,0,background,
660,0,background,
661,0,background,
662,0,background,
663,0,background,
664,0,background,
665,0,background,
666,0,background,
667,0,background,
668,0,background,
669,0,background,
670,0,background,
671,0,background,
672,0,background,
673,0,background,
674,0,background,
675,0,background,
676,0,background,
677,0,background,
678,0,background,
679,0,background,
680,0,background,
681,0,background,
682,0,background,
683,0,background,
684,0,background,
685,0,background,
686,0,background,
687,0,background,
688,0,background,
689,0,background,
690,0,background,
691,0,background,
692,0,background,
693,0,background,
694,0,background,
695,0,background,
696,0,background,
697,0,background,
698,0,background,
699,0,background,
700,0,background,
701,0,background,
702,0,background,
703,0,background,
704,0,background,
705,0,background,
706,0,background,
707,0,background,
708,0,background,
709,0,background,
710,0,background,
711,0,background,
712,0,background,
713,0,background,
714,0,background,
715,0,background,
716,0,background,
717,0,background,
718,0,background,
719,0,background,
720,0,background,
721,0,background,
722,0,background,
723,0,background,
724,0,background,
725,0,background,
726,0,background,
727,0,background,
728,0,background,
729,0,background,
730,0,background,
731,0,background,
732,0,background,
733,0,background,
734,0,background,
735,0,background,
736,0,background,
737,0,background,
738,0,background,
739,0,background,
740,0,background,
741,0,background,
742,0,background,
743,0,background,
744,0,background,
745,0,background,
746,0,background,
747,0,background,
748,0,background,
749,0,background,
750,0,background,
751,0,background,
752,0,background,
753,0,background,
754,0,background,
755,0,background,
756,0,background,
757,0,background,
758,0,background,
759,0,background,
760,0,background,
761,0,background,
762,0,background,
763,0,background,
764,0,background,
765,0,background,
766,0,background,
767,0,background,
768,0,background,
769,0,background,
770,0,background,
771,0,background,
772,0,background,
773,0,background,
774,0,background,
775,0,background,
776,0,background,
777,0,background,
778,0,background,
779,0,background,
780,0,background,
781,0,background,
782,0,background,
783,0,background,
784,0,background,
785,0,background,
786,0,background,
787,0,background,
788,0,background,
789,0,background,
790,0,background,
791,0,background,
792,0,background,
793,0,background,
794,0,background,
795,0,background,
796,2,surface_feature,
797,2,surface_feature,
798,2,surface_feature,
799,2,surface_feature,
800,2,surface_feature,
801,2,surface_feature,
802,2,surface_feature,
803,2,surface_feature,
804,0,background,
805,0,background,
806,0,background,
807,0,background,
808,0,background,
809,0,background,
810,0,background,
811,0,background,
812,0,background,
813,0,background,
814,0,background,
815,0,background,
816,0,background,
817,0,background,
818,0,background,
819,0,background,
820,0,background,
821,0,background,
822,0,background,
823,0,background,
824,0,background,
825,0,background,
826,0,background,
827,0,background,
828,0,background,
829,0,background,
830,0,background,
831,0,background,
832,0,background,
833,0,background,
834,0,background,
835,0,background,
836,0,background,
837,0,background,
838,0,background,
839,0,background,
840,0,background,
841,0,background,
842,0,background,
843,0,background,
844,0,background,
845,0,background,
846,0,background,
847,0,background,
848,0,background,
849,0,background,
850,0,background,
851,0,background,
852,0,background,
853,0,background,
854,0,background,
855,0,background,
856,0,background,
857,0,background,
858,0,background,
859,0,background,
860,0,background,
861,0,background,
862,0,background,
863,0,background,
864,0,background,
865,0,background,
866,0,background,
867,0,background,
868,0,background,
869,0,background,
870,0,background,
871,0,background,
872,0,background,
873,0,background,
874,0,background,
875,0,background,
876,0,background,
877,0,background,
878,0,background,
879,0,background,
880,0,background,
881,0,background,
882,0,background,
883,0,background,
884,0,background,
885,0,background,
886,0,background,
887,0,background,
888,0,background,
889,0,background,
890,0,background,
891,0,background,
892,0,background,
893,0,background,
894,0,background,
895,0,background,
896,0,background,
897,0,background,
898,0,background,
899,0,background,
900,0,background,
901,0,background,
902,0,background,
903,0,background,
904,0,background,
905,0,background,
906,0,background,
907,0,background,
908,0,background,
909,0,background,
910,0,background,
911,0,background,
912,0,background,
913,0,background,
914,0,background,
915,0,background,
916,0,background,
917,0,background,
918,0,background,
919,0,background,
920,0,background,
921,0,background,
922,0,background,
923,0,background,
924,0,background,
925,0,background,
926,0,background,
927,0,background,
928,0,background,
929,0,background,
930,0,background,
931,0,background,
932,0,background,
933,0,background,
934,0,background,
935,0,background,
936,0,background,
937,0,background,
938,0,background,
939,0,background,
940,0,background,
941,0,background,
942,0,background,
943,0,background,
944,0,background,
945,0,background,
946,0,background,
947,0,background,
948,0,background,
949,0,background,
950,0,background,
951,0,background,
952,0,background,
953,0,background,
954,0,background,
955,0,background,
956,0,background,
957,0,background,
958,0,background,
959,0,background,
960,2,surface_feature,
961,2,surface_feature,
962,2,surface_feature,
963,2,surface_feature,
964,2,surface_feature,
965,2,surface_feature,
966,2,surface_feature,
967,2,surface_feature,
968,0,background,
969,0,background,
970,0,background,
971,0,background,
972,0,background,
973,0,background,
974,0,background,
975,0,background,
976,0,background,
977,0,background,
978,0,background,
979,0,background,
980,0,background,
981,0,background,
982,0,background,
983,0,background,
984,0,background,
985,0,background,
986,0,background,
987,0,background,
988,0,background,
989,0,background,
990,0,background,
991,0,background,
992,0,background,
993,0,background,
994,0,background,
995,0,background,
996,0,background,
997,0,background,
998,0,background,
999,0,background,
1000,0,background,
1001,0,background,
1002,0,background,
1003,0,background,
1004,0,background,
1005,0,background,
1006,0,background,
1007,0,background,
1008,0,background,
1009,0,background,
1010,0,background,
1011,0,background,
1012,0,background,
1013,0,background,
1014,0,background,
1015,0,background,
1016,0,background,
1017,0,background,
1018,0,background,
1019,0,background,
1020,0,background,
1021,0,background,
1022,0,background,
1023,0,background,
1024,0,background,
1025,0,background,
1026,0,background,
1027,0,background,
1028,0,background,
1029,0,background,
1030,0,background,
1031,0,background,
1032,0,background,
1033,0,background,
1034,0,background,
1035,0,background,
1036,0,background,
1037,0,background,
1038,0,background,
1039,0,background,
1040,0,background,
1041,0,background,
1042,0,background,
1043,0,background,
1044,0,background,
1045,0,background,
1046,0,background,
1047,0,background,
1048,0,background,
1049,0,background,
1050,0,background,
1051,0,background,
1052,0,background,
1053,0,background,
1054,0,background,
1055,0,background,
1056,0,background,
1057,0,background,
1058,0,background,
1059,0,background,
1060,0,background,
1061,0,background,
1062,0,background,
1063,0,background,
1064,0,background,
1065,0,background,
1066,0,background,
1067,0,background,
1068,0,background,
1069,0,background,
1070,0,background,
1071,0,background,
1072,0,background,
1073,0,background,
1074,0,background,
1075,0,background,
1076,0,background,
1077,0,background,
1078,0,background,
1079,0,background,
1080,0,background,
1081,0,background,
1082,0,background,
1083,0,background,
1084,0,background,
1085,0,background,
1086,0,background,
1087,0,background,
1088,0,background,
1089,0,background,
1090,0,background,
1091,0,background,
1092,0,background,
1093,0,background,
1094,0,background,
1095,0,background,
1096,0,background,
1097,0,background,
1098,0,background,
1099,0,background,
1100,0,background,
1101,0,background,
1102,0,background,
1103,0,background,
1104,0,background,
1105,0,background,
1106,0,background,
1107,0,background,
1108,0,background,
1109,0,background,
1110,0,background,
1111,0,background,
1112,0,background,
1113,0,background,
1114,0,background,
1115,0,background,
1116,0,background,
1117,0,background,
1118,0,background,
1119,0,background,
1120,0,background,
1121,0,background,
1122,0,background,
1123,0,background,
1124,0,background,
1125,0,background,
1126,0,background,
1127,0,background,
1128,0,background,
1129,0,background,
1130,0,background,
1131,0,background,
1132,0,background,
1133,0,background,
1134,0,background,
1135,0,background,
1136,0,background,
1137,0,background,
1138,0,background,
1139,0,background,
1140,0,background,
1141,0,background,
1142,0,background,
1143,0,background,
1144,0,background,
1145,0,background,
1146,0,background,
1147,0,background,
1148,0,background,
1149,0,background,
1150,0,background,
1151,0,background,
1152,0,background,
1153,0,background,
1154,0,background,
1155,0,background,
1156,0,background,
1157,0,background,
1158,0,background,
1159,0,background,
1160,0,background,
1161,0,background,
1162,0,background,
1163,0,background,
1164,0,background,
1165,0,background,
1166,0,background,
1167,0,background,
1168,0,background,
1169,0,background,
1170,0,background,
1171,0,background,
1172,0,background,
1173,0,background,
1174,0,background,
1175,0,background,
1176,0,background,
1177,0,background,
1178,0,background,
1179,0,background,
1180,0,background,
1181,0,background,
1182,0,background,
1183,0,background,
1184,0,background,
1185,0,background,
1186,0,background,
1187,0,background,
1188,0,background,
1189,0,background,
1190,0,background,
1191,0,background,
1192,0,background,
1193,0,background,
1194,0,background,
1195,0,background,
1196,0,background,
1197,0,background,
1198,0,background,
1199,0,background,
1200,0,background,
1201,0,background,
1202,0,background,
1203,0,background,
1204,0,background,
1205,0,background,
1206,0,background,
1207,0,background,
1208,0,background,
1209,0,background,
1210,0,background,
1211,0,background,
1212,0,background,
1213,0,background,
1214,0,background,
1215,0,background,
1216,0,background,
1217,0,background,
1218,0,background,
1219,0,background,
1220,0,background,
1221,0,background,
1222,0,background,
1223,0,background,
1224,0,background,
1225,0,background,
1226,0,background,
1227,0,background,
1228,0,background,
1229,0,background,
1230,0,background,
1231,0,background,
1232,0,background,
1233,0,background,
1234,0,background,
1235,0,background,
1236,0,background,
1237,0,background,
1238,0,background,
1239,0,background,
1240,0,background,
1241,0,background,
1242,0,background,
1243,0,background,
1244,0,background,
1245,0,background,
1246,0,background,
1247,0,background,
1248,0,background,
1249,0,background,
1250,0,background,
1251,0,background,
1252,0,background,
1253,0,background,
1254,0,background,
1255,0,background,
1256,2,surface_feature,
1257,0,background,
1258,0,background,
1259,0,background,
1260,0,background,
1261,0,background,
1262,0,background,
1263,0,background,
1264,0,background,
1265,0,background,
1266,0,background,
1267,0,background,
1268,0,background,
1269,0,background,
1270,0,background,
1271,0,background,
1272,0,background,
1273,0,background,
1274,0,background,
1275,0,background,
1276,0,background,
1277,0,background,
1278,0,background,
1279,0,background,
1280,0,background,
1281,0,background,
1282,0,background,
1283,0,background,
1284,0,background,
1285,0,background,
1286,0,background,
1287,0,background,
1288,0,background,
1289,0,background,
1290,0,background,
1291,0,background,
1292,0,background,
1293,0,background,
1294,0,background,
1295,0,background,
1296,0,background,
1297,0,background,
1298,0,background,
1299,0,background,
1300,0,background,
1301,0,background,
1302,0,background,
1303,0,background,
1304,0,background,
1305,0,background,
1306,0,background,
1307,0,background,
1308,0,background,
1309,0,background,
1310,0,background,
1311,0,background,
1312,0,background,
1313,0,background,
1314,0,background,
1315,0,background,
1316,0,background,
1317,0,background,
1318,0,background,
1319,0,background,
1320,0,background,
1321,0,background,
1322,0,background,
1323,0,background,
1324,0,background,
1325,0,background,
1326,0,background,
1327,0,background,
1328,0,background,
1329,0,background,
1330,0,background,
1331,0,background,
1332,0,background,
1333,0,background,
1334,0,background,
1335,0,background,
1336,0,background,
1337,0,background,
1338,0,background,
1339,0,background,
1340,0,background,
1341,0,background,
1342,0,background,
1343,0,background,
1344,0,background,
1345,0,background,
1346,0,background,
1347,0,background,
1348,0,background,
1349,0,background,
1350,0,background,
1351,0,background,
1352,0,background,
1353,0,background,
1354,0,background,
1355,0,background,
1356,0,background,
1357,0,background,
1358,0,background,
1359,0,background,
1360,0,background,
1361,0,background,
1362,0,background,
1363,0,background,
1364,0,background,
1365,0,background,
1366,0,background,
1367,0,background,
1368,0,background,
1369,0,background,
1370,0,background,
1371,0,background,
1372,0,background,
1373,0,background,
1374,0,background,
1375,0,background,
1376,0,background,
1377,0,background,
1378,0,background,
1379,0,background,
1380,0,background,
1381,0,background,
1382,0,background,
1383,0,background,
1384,0,background,
1385,0,background,
1386,0,background,
1387,0,background,
1388,0,background,
1389,0,background,
1390,0,background,
1391,0,background,
1392,0,background,
1393,0,background,
1394,0,background,
1395,0,background,
1396,0,background,
1397,0,background,
1398,0,background,
1399,0,background,
1400,0,background,
1401,0,background,
1402,0,background,
1403,0,background,
1404,0,background,
1405,0,background,
1406,2,surface_feature,
1407,2,surface_feature,
1408,2,surface_feature,
1409,2,surface_feature,
1410,2,surface_feature,
1411,2,surface_feature,
1412,2,surface_feature,
1413,2,surface_feature,
1414,2,surface_feature,
1415,2,surface_feature,
1416,2,surface_feature,
1417,2,surface_feature,
1418,2,surface_feature,
1419,2,surface_feature,
1420,2,surface_feature,
1421,2,surface_feature,
1422,2,surface_feature,
1423,2,surface_feature,
1424,2,surface_feature,
1425,2,surface_feature,
1426,2,surface_feature,
1427,2,surface_feature,
1428,2,surface_feature,
1429,2,surface_feature,
1430,2,surface_feature,
1431,2,surface_feature,
1432,2,surface_feature,
1433,2,surface_feature,
1434,2,surface_feature,
1435,2,surface_feature,
1436,2,surface_feature,
1437,2,surface_feature,
1438,0,background,
1439,0,background,
1440,0,background,
1441,0,background,
1442,0,background,
1443,0,background,
1444,0,background,
1445,0,background,
1446,0,background,
1447,0,background,
1448,0,background,
1449,0,background,
1450,0,background,
1451,0,background,
1452,0,background,
1453,0,background,
1454,0,background,
1455,0,background,
1456,0,background,
1457,0,background,
1458,0,background,
1459,0,background,
1460,0,background,
1461,0,background,
1462,0,background,
1463,0,background,
1464,0,background,
1465,0,background,
1466,0,background,
1467,0,background,
1468,0,background,
1469,0,background,
1470,0,background,
1471,0,background,
1472,0,background,
1473,0,background,
1474,0,background,
1475,0,background,
1476,0,background,
1477,0,background,
1478,0,background,
1479,0,background,
1480,0,background,
1481,0,background,
1482,0,background,
1483,0,background,
1484,0,background,
1485,0,background,
1486,0,background,
1487,0,background,
1488,0,background,
1489,2,surface_feature,
1490,2,surface_feature,
1491,0,background,
1492,2,surface_feature,
1493,0,background,
1494,2,surface_feature,
1495,0,background,
1496,2,surface_feature,
1497,0,background,
1498,2,surface_feature,
1499,2,surface_feature,
1500,2,surface_feature,
1501,2,surface_feature,
1502,2,surface_feature,
1503,2,surface_feature,
1504,2,surface_feature,
1505,2,surface_feature,
1506,2,surface_feature,
1507,2,surface_feature,
1508,2,surface_feature,
1509,2,surface_feature,
1510,2,surface_feature,
1511,2,surface_feature,
1512,2,surface_feature,
1513,2,surface_feature,
1514,2,surface_feature,
1515,2,surface_feature,
1516,2,surface_feature,
1517,2,surface_feature,
1518,2,surface_feature,
1519,2,surface_feature,
1520,2,surface_feature,
1521,2,surface_feature,
1522,2,surface_feature,
1523,2,surface_feature,
1524,2,surface_feature,
1525,2,surface_feature,
1526,2,surface_feature,
1527,2,surface_feature,
1528,2,surface_feature,
1529,2,surface_feature,
1530,2,surface_feature,
1531,2,surface_feature,
1532,2,surface_feature,
1533,2,surface_feature,
1534,2,surface_feature,
1535,2,surface_feature,
1536,2,surface_feature,
1537,2,surface_feature,
1538,2,surface_feature,
1539,2,surface_feature,
1540,2,surface_feature,
1541,2,surface_feature,
1542,2,surface_feature,
1543,2,surface_feature,
1544,2,surface_feature,
1545,2,surface_feature,
1546,2,surface_feature,
1547,2,surface_feature,
1548,2,surface_feature,
1549,2,surface_feature,
1550,2,surface_feature,
1551,0,background,
1552,0,background,
1553,2,surface_feature,
1554,0,background,
1555,0,background,
1556,2,surface_feature,
1557,2,surface_feature,
1558,2,surface_feature,
1559,2,surface_feature,
1560,0,background,
1561,2,surface_feature,
1562,0,background,
1563,2,surface_feature,
1564,2,surface_feature,
1565,2,surface_feature,
1566,2,surface_feature,
1567,2,surface_feature,
1568,2,surface_feature,
1569,2,surface_feature,
1570,2,surface_feature,
1571,2,surface_feature,
1572,2,surface_feature,
1573,2,surface_feature,
1574,2,surface_feature,
1575,2,surface_feature,
1576,0,background,
1577,0,background,
1578,0,background,
1579,0,background,
1580,0,background,
1581,0,background,
1582,0,background,
1583,0,background,
1584,0,background,
1585,0,background,
1586,0,background,
1587,0,background,
1588,0,background,
1589,0,background,
1590,0,background,
1591,0,background,
1592,0,background,
1593,0,background,
1594,0,background,
1595,0,background,
1596,0,background,
1597,0,background,
1598,0,background,
1599,0,background,
1600,0,background,
1601,0,background,
1602,0,background,
1603,0,background,
1604,0,background,
1605,0,background,
1606,0,background,
1607,0,background,
1608,0,background,
1609,0,background,
1610,0,background,
1611,0,background,
1612,0,background,
1613,0,background,
1614,0,background,
1615,0,background,
1616,0,background,
1617,0,background,
1618,0,background,
1619,0,background,
1620,0,background,
1621,0,background,
1622,0,background,
1623,0,background,
1624,0,background,
1625,0,background,
1626,0,background,
1627,0,background,
1628,0,background,
1629,0,background,
1630,0,background,
1631,0,background,
1632,0,background,
1633,0,background,
1634,0,background,
1635,0,background,
1636,0,background,
1637,0,background,
1638,0,background,
1639,0,background,
1640,0,background,
1641,0,background,
1642,0,background,
1643,0,background,
1644,0,background,
1645,0,background,
1646,0,background,
1647,0,background,
1648,0,background,
1649,0,background,
1650,0,background,
1651,0,background,
1652,0,background,
1653,0,background,
1654,0,background,
1655,0,background,
1656,0,background,
1657,0,background,
1658,0,background,
1659,0,background,
1660,0,background,
1661,0,background,
1662,0,background,
1663,0,background,
1664,0,background,
1665,0,background,
1666,0,background,
1667,0,background,
1668,0,background,
1669,0,background,
1670,0,background,
1671,0,background,
1672,0,background,
1673,0,background,
1674,0,background,
1675,0,background,
1676,0,background,
1677,0,background,
1678,0,background,
1679,0,background,
1680,0,background,
1681,0,background,
1682,0,background,
1683,0,background,
1684,0,background,
1685,0,background,
1686,0,background,
1687,0,background,
1688,0,background,
1689,0,background,
1690,0,background,
1691,0,background,
1692,0,background,
1693,0,background,
1694,0,background,
1695,0,background,
1696,0,background,
1697,0,background,
1698,0,background,
1699,0,background,
1700,0,background,
1701,0,background,
1702,0,background,
1703,0,background,
1704,0,background,
1705,0,background,
1706,0,background,
1707,0,background,
1708,0,background,
1709,0,background,
1710,0,background,
1711,0,background,
1712,0,background,
1713,0,background,
1714,0,background,
1715,0,background,
1716,0,background,
1717,0,background,
1718,0,background,
1719,0,background,
1720,0,background,
1721,0,background,
1722,0,background,
1723,0,background,
1724,0,background,
1725,0,background,
1726,0,background,
1727,0,background,
1728,0,background,
1729,0,background,
1730,0,background,
1731,0,background,
1732,0,background,
1733,0,background,
1734,0,background,
1735,0,background,
1736,0,background,
1737,0,background,
1738,0,background,
1739,0,background,
1740,0,background,
1741,0,background,
1742,0,background,
1743,0,background,
1744,0,background,
1745,0,background,
1746,0,background,
1747,0,background,
1748,0,background,
1749,0,background,
1750,0,background,
1751,0,background,
1752,0,background,
1753,0,background,
1754,0,background,
1755,0,background,
1756,2,surface_feature,
1757,2,surface_feature,
1758,0,background,
1759,0,background,
1760,0,background,
1761,0,background,
1762,0,background,
1763,0,background,
1764,0,background,
1765,0,background,
1766,2,surface_feature,
1767,2,surface_feature,
1768,0,background,
1769,0,background,
1770,0,background,
1771,0,background,
1772,0,background,
1773,0,background,
1774,0,background,
1775,0,background,
